customer_id,segment,clv,acquisition_channel,region,acquisition_date
16306,Corporate,2976.86,Direct Sales,Germany,2009-03-04
16535,Retail,400.16,Online,UK,2009-08-04
16362,RETAIL,379.2,Direct Sales,UK,2009-02-14
17079,Retail,71.71,Direct Sales,Germany,2009-07-24
16706,Retail,341.41,Referral,UK,2009-04-21
14499,Retail,,Referral,UK,2009-07-11
15296,Wholesale,4718.04,Online,Germany,2009-06-17
14212,Corporate,2510.8,Online,France,2009-12-08
14530,Retail,551.68,Online,EIRE,2009-04-26
17317,Corporate,3752.22,Referral,France,2009-03-01
16207,Retail,902.84,Trade Show,France,2009-02-11
17556,Retail,497.18,Direct Sales,UK,2009-12-23
13839,Corporate,6028.01,Direct Sales,UK,2009-02-10
15926,Retail,54.4,Direct Sales,Netherlands,2009-07-17
18084,Retail,865.56,Referral,Germany,2009-04-22
15472,Corporate,7497.29,Online,EIRE,2009-12-23
14393,Retail,1072.49,Direct Sales,Germany,2009-08-29
13835,Corporate,10790.54,Online,Other Europe,2009-06-15
17836,Corporate,8045.46,Online,Other Europe,2009-03-26
17806,Wholesale,2253.65,Direct Sales,Netherlands,2009-10-16
16994,Retail,239.25,Online,EIRE,2009-09-09
14894,Corporate,4082.93,Direct Sales,EIRE,2009-05-01
16066,Retail,217.08,Referral,UK,2009-10-09
14561,corporate,8649.97,Referral,UK,2009-09-30
16366,Retail,,Online,UK,2009-04-14
14525,Retail,625.67,Online,Other Europe,2009-06-10
15185,Wholesale,2921.7,Trade Show,Germany,2009-05-28
16246,Retail,1136.41,Referral,UK,2009-01-07
17769,Retail,693.71,Online,France,2009-02-10
18219,corporate,12772.49,Online,UK,2009-09-24
14721,Retail,1066.88,Online,Germany,2009-07-20
14645,retail,394.34,Online,UK,2009-08-14
14963,Corporate,4506.91,Online,UK,2009-05-12
12638,Retail,,Online,UK,2009-10-20
18016,Retail,1128.91,Partner,UK,2009-04-15
16713,Retail,209.13,Online,UK,2009-02-04
18120,RETAIL,,Online,EIRE,2009-07-13
13319,Retail,510.81,Partner,UK,2009-08-21
14089,retail,737.91,Online,UK,2009-02-18
15934,Retail,179.79,Online,UK,2009-07-29
12772,Retail,1198.41,Direct Sales,Other Europe,2009-08-23
13120,Retail,721.44,Online,UK,2009-09-24
13341,Corporate,10426.72,Direct Sales,Netherlands,2009-10-13
12434,Retail,892.63,Online,UK,2009-03-03
13689,Retail,296.75,Referral,UK,2009-01-15
17558,Corporate,6671.41,Online,France,2009-02-01
16783,Retail,820.05,Direct Sales,UK,2009-03-29
12989,Retail,1081.06,Online,UK,2009-01-27
13624,Retail,,Online,UK,2009-12-28
14882,Retail,678.18,Direct Sales,UK,2009-04-16
18167,Retail,384.99,Partner,UK,2009-05-04
15905,Retail,153.16,Trade Show,UK,2009-09-21
17305,Retail,534.5,Direct Sales,Germany,2009-02-08
15748,Corporate,11390.86,Trade Show,UK,2009-04-05
15452,RETAIL,927.79,Online,EIRE,2009-08-14
16960,Corporate,9571.66,Online,Netherlands,2009-01-14
16660,Corporate,11741.8,Trade Show,UK,2009-06-11
13459,Corporate,6462.58,Referral,UK,2009-10-17
12996,retail,890.77,Online,France,2009-10-31
13206,Retail,1166.58,Direct Sales,UK,2009-12-07
18178,Wholesale,3710.26,Trade Show,UK,2009-08-17
14574,Corporate,,Partner,Germany,2009-05-16
12718,Wholesale,4784.56,Direct Sales,UK,2009-11-06
15084,Retail,261.72,Direct Sales,UK,2009-10-15
17982,Retail,930.11,Direct Sales,France,2009-04-26
13423,Retail,887.91,Referral,,2009-12-01
17041,Retail,852.05,Referral,EIRE,2009-06-15
13766,Retail,951.57,Online,UK,2009-11-08
17647,Retail,1154.86,Referral,UK,2009-11-08
14715,Retail,550.71,Direct Sales,Netherlands,2009-08-21
15636,Wholesale,2863.59,Online,UK,2009-03-13
12379,Retail,409.77,Referral,UK,2009-10-18
17591,Retail,1082.01,Direct Sales,Other Europe,2009-12-18
15263,Corporate,3121.24,Direct Sales,Netherlands,2009-07-09
12665,Retail,66.33,Online,UK,2009-01-10
14550,Retail,127.04,Online,Netherlands,2009-04-05
15310,Corporate,6218.59,Referral,,2009-10-16
14634,Retail,998.19,Online,Netherlands,2009-11-27
14329,Retail,944.75,Online,UK,2009-05-02
16249,Retail,276.5,Online,UK,2009-11-26
14414,Wholesale,3662.13,Direct Sales,Netherlands,2009-04-07
17675,Retail,540.47,Online,UK,2009-09-14
17504,Wholesale,1886.93,Direct Sales,France,2009-12-20
14423,retail,677.55,Referral,Netherlands,2009-10-04
15156,Retail,486.03,Online,UK,2009-08-19
15110,Retail,322.13,Online,UK,2009-11-22
12724,retail,1129.53,Partner,France,2009-02-21
14141,Retail,875.01,Trade Show,UK,2009-06-21
16764,Corporate,10599.82,Direct Sales,UK,2009-04-21
14537,Wholesale,2481.5,Trade Show,Netherlands,2009-01-12
13965,corporate,6627.45,Online,UK,2009-05-18
15034,Retail,,Online,UK,2009-01-07
12789,Corporate,13673.42,Referral,Germany,2009-04-16
14833,Retail,96.08,Direct Sales,Netherlands,2009-07-09
17533,Wholesale,3484.9,Online,EIRE,2009-03-10
13586,Corporate,9412.43,Online,France,2009-02-20
14411,Retail,1017.66,Referral,France,2009-06-07
17921,Wholesale,3178.56,Referral,UK,2009-02-13
13737,Retail,701.41,Partner,UK,2009-02-20
12980,Retail,742.82,Direct Sales,Germany,2009-09-20
12348,Wholesale,1534.1,Online,France,2009-11-21
17970,Retail,751.16,Partner,UK,2009-07-25
14104,Retail,,Direct Sales,UK,2009-09-09
15367,Retail,713.68,Direct Sales,Netherlands,2009-12-26
17330,Corporate,11880.45,Referral,UK,2009-11-09
13238,Retail,482.62,Referral,UK,2009-07-22
17198,Retail,482.76,Online,Germany,2009-05-18
17106,Retail,226.81,Trade Show,Germany,2009-02-21
17850,Retail,759.67,Trade Show,,2009-02-01
13142,Corporate,12624.37,Referral,France,2009-09-11
15226,Corporate,10030.03,Referral,UK,2009-12-21
14358,Retail,934.42,Online,UK,2009-03-23
13351,Retail,,Direct Sales,UK,2009-03-14
13798,Retail,195.99,Referral,UK,2009-11-05
12475,Retail,351.34,Trade Show,UK,2009-11-12
15975,Retail,899.59,Direct Sales,Netherlands,2009-04-23
17455,Retail,689.67,Direct Sales,UK,2009-08-05
18020,corporate,4999.55,Online,Other Europe,2009-04-18
15524,Wholesale,2379.08,Online,EIRE,2009-08-31
15834,Retail,472.25,Online,UK,2009-10-02
16095,corporate,5698.66,Direct Sales,Germany,2009-06-13
14712,Retail,916.31,Direct Sales,UK,2009-03-10
16284,Retail,636.22,Online,UK,2009-02-26
12740,Wholesale,1483.14,Partner,UK,2009-04-23
14704,Wholesale,829.79,Referral,UK,2009-08-08
15553,Retail,581.46,Online,France,2009-03-14
12904,Retail,432.96,Online,,2009-12-30
12474,Retail,963.12,Online,,2009-06-24
16640,Retail,1070.99,Direct Sales,UK,2009-12-30
15549,Retail,584.79,Partner,UK,2009-02-14
15980,Retail,572.05,Online,EIRE,2009-06-21
18128,Retail,1050.53,Partner,Netherlands,2009-09-19
16767,Retail,654.84,Direct Sales,Netherlands,2009-05-02
16690,Retail,458.24,Online,UK,2009-09-26
16933,Retail,711.93,Online,France,2009-05-14
14486,Retail,334.98,Direct Sales,Netherlands,2009-11-16
12450,corporate,14510.75,Trade Show,UK,2009-02-25
17032,Wholesale,1836.8,Online,,2009-08-22
13589,Retail,,Partner,Germany,2009-12-16
17261,Corporate,11785.45,Trade Show,UK,2009-02-01
15422,Corporate,5673.15,Trade Show,France,2009-07-18
12683,Corporate,8637.42,Online,UK,2009-02-20
16196,Corporate,7621.68,Referral,,2009-12-03
12505,Retail,1081.89,Direct Sales,Germany,2009-08-26
17340,Corporate,3279.51,Referral,UK,2009-03-14
13648,Wholesale,3618.59,Referral,Other Europe,2009-07-18
17150,Retail,755.68,Online,France,2009-01-05
18230,Wholesale,2228.94,Direct Sales,UK,2009-02-08
12426,Wholesale,3807.14,Partner,Germany,2009-08-31
14843,Wholesale,4876.81,Referral,UK,2009-06-20
15968,Wholesale,4322.21,Online,UK,2009-11-18
17749,Retail,706.89,Online,UK,2009-02-22
15286,Wholesale,3671.54,Online,France,2009-12-30
14928,Corporate,9356.07,Online,UK,2009-11-02
18172,Retail,830.93,Direct Sales,UK,2009-06-22
18163,Corporate,2095.65,Online,UK,2009-01-24
14271,Corporate,6217.7,Trade Show,France,2009-04-28
16288,Retail,936.0,Partner,Netherlands,2009-06-18
14899,Retail,524.85,Online,UK,2009-09-02
16868,Corporate,11361.45,Partner,UK,2009-07-03
12942,retail,382.13,Online,UK,2009-12-11
18008,Retail,489.44,Referral,UK,2009-08-23
18055,Retail,1110.65,Online,UK,2009-12-05
14418,Corporate,2923.32,Online,UK,2009-08-28
13504,Wholesale,3630.81,Referral,Other Europe,2009-02-06
17144,corporate,2203.36,Online,UK,2009-10-17
18089,Retail,365.91,Trade Show,UK,2009-07-04
14993,Retail,1162.43,Direct Sales,Germany,2009-08-11
14222,Retail,296.41,Direct Sales,France,2009-07-15
17821,Corporate,3498.91,Referral,UK,2009-07-11
12776,Retail,546.58,Trade Show,Germany,2009-04-24
15651,Retail,1098.04,Online,UK,2009-04-26
16579,RETAIL,1137.52,Direct Sales,UK,2009-12-16
17986,Corporate,8726.99,Online,UK,2009-08-25
14783,retail,914.57,Online,UK,2009-03-12
15920,RETAIL,243.52,Partner,,2009-01-25
16856,Wholesale,2183.15,Referral,UK,2009-06-24
12941,retail,1180.15,Online,UK,2009-08-11
16598,Wholesale,3276.86,Direct Sales,EIRE,2009-04-10
15078,Corporate,9235.52,Referral,EIRE,2009-05-08
17515,Wholesale,4557.94,Trade Show,Other Europe,2009-05-12
14900,Wholesale,4583.19,Partner,Germany,2009-10-23
12679,Retail,105.15,Online,UK,2009-10-20
12858,Retail,1095.15,Online,EIRE,2009-07-08
14949,Retail,,Online,UK,2009-01-18
16356,Retail,180.22,Online,,2009-08-14
15371,Retail,900.52,Online,UK,2009-08-27
17491,Retail,417.68,Online,UK,2009-03-26
16980,Retail,1016.51,Online,UK,2009-04-25
14219,Corporate,3556.71,Direct Sales,UK,2009-05-21
17614,Retail,176.95,Partner,UK,2009-05-16
17133,Retail,527.97,Online,France,2009-06-04
15831,Corporate,5273.59,Trade Show,UK,2009-05-30
12558,Retail,581.68,Trade Show,France,2009-09-05
14164,Wholesale,1070.14,Partner,Netherlands,2009-03-05
17442,Retail,1020.38,Direct Sales,UK,2009-01-16
14586,Retail,,Partner,UK,2009-05-26
16354,Corporate,11276.9,Referral,EIRE,2009-04-28
13710,Retail,324.67,Referral,UK,2009-01-30
17399,Wholesale,,Online,,2009-11-05
16761,Wholesale,,Referral,Germany,2009-04-06
14424,retail,507.87,Direct Sales,UK,2009-05-01
15851,Retail,139.37,Partner,UK,2009-11-27
15585,Retail,124.16,Online,Other Europe,2009-06-09
13187,Wholesale,2234.6,Partner,EIRE,2009-03-03
16498,Retail,686.79,Referral,UK,2009-05-06
14248,corporate,4733.59,Referral,Germany,2009-10-07
14305,Retail,,Online,Germany,2009-04-03
15667,Retail,822.51,Online,UK,2009-12-21
15336,retail,,Referral,UK,2009-11-30
14321,Wholesale,3865.53,Direct Sales,Other Europe,2009-07-02
17327,Retail,216.1,Online,Netherlands,2009-12-23
13791,Retail,420.39,Direct Sales,UK,2009-07-23
16264,Retail,1161.9,Online,EIRE,2009-02-15
14152,Retail,886.07,Direct Sales,France,2009-05-09
14419,Retail,847.14,Referral,UK,2009-01-05
14553,Retail,594.84,Trade Show,UK,2009-02-21
14813,Retail,277.93,Online,UK,2009-09-13
14063,Corporate,13414.44,Referral,UK,2009-03-18
16067,Retail,592.37,Direct Sales,EIRE,2009-05-28
15442,Corporate,4010.9,Online,UK,2009-07-21
13303,Retail,665.85,Partner,Germany,2009-05-16
12814,Wholesale,3068.12,Trade Show,EIRE,2009-02-10
15322,Retail,301.92,Direct Sales,UK,2009-10-05
14823,Wholesale,1375.26,Partner,EIRE,2009-08-16
12565,Retail,433.23,Online,UK,2009-05-05
15159,Corporate,10676.4,Online,UK,2009-07-30
13091,Retail,651.91,Trade Show,UK,2009-06-14
12885,Retail,413.74,Online,UK,2009-10-11
17788,Retail,807.78,Direct Sales,Germany,2009-02-17
14498,Retail,255.08,Referral,UK,2009-08-05
16353,Corporate,,Online,Germany,2009-07-21
18224,Retail,955.45,Trade Show,UK,2009-12-30
15152,Retail,1066.24,Direct Sales,,2009-04-22
17426,Corporate,12983.23,Online,Other Europe,2009-03-31
17028,RETAIL,1095.58,Partner,UK,2009-02-14
17488,Retail,835.07,Online,UK,2009-04-19
13152,Wholesale,2691.47,Partner,,2009-12-02
13699,Retail,618.79,Referral,Germany,2009-07-05
16701,Retail,1138.77,Online,Germany,2009-10-25
16450,Retail,510.36,Online,Netherlands,2009-11-28
17566,Retail,498.11,Direct Sales,Other Europe,2009-02-04
16305,Wholesale,3524.52,Direct Sales,UK,2009-01-01
16476,Retail,,Direct Sales,UK,2009-09-22
14466,Corporate,3784.9,Direct Sales,EIRE,2009-09-12
14135,Retail,355.82,Online,Germany,2009-09-28
15178,RETAIL,127.16,Direct Sales,,2009-03-06
14354,Corporate,6623.09,Trade Show,UK,2009-03-06
18164,Retail,264.74,Online,,2009-11-08
16086,Corporate,7539.58,Online,UK,2009-12-31
14291,Retail,326.77,Online,UK,2009-01-23
15052,Retail,850.44,Online,UK,2009-10-06
16402,Retail,551.65,Trade Show,France,2009-12-11
15468,Retail,768.69,Online,UK,2009-05-07
13834,Retail,418.46,Online,France,2009-01-11
12992,Wholesale,1936.35,Referral,UK,2009-12-09
13505,Retail,296.3,Referral,UK,2009-11-18
13147,Retail,1041.48,Referral,UK,2009-04-13
17656,Retail,,Partner,UK,2009-01-17
12682,Corporate,2654.54,Online,,2009-07-09
13649,Wholesale,,Direct Sales,Netherlands,2009-04-06
17714,Retail,852.78,Referral,UK,2009-02-14
14982,Wholesale,4208.16,Trade Show,Germany,2009-03-22
13775,Retail,1063.44,Online,UK,2009-03-10
15232,Retail,878.5,Online,Netherlands,2009-07-08
13516,Retail,598.54,Direct Sales,UK,2009-09-24
13404,Retail,141.98,Referral,UK,2009-12-12
15832,Retail,933.68,Referral,UK,2009-04-24
12360,Corporate,10370.8,Direct Sales,UK,2009-10-31
13929,Corporate,7224.39,Online,EIRE,2009-09-28
15271,retail,741.1,Online,,2009-08-30
15031,Wholesale,1410.37,Referral,UK,2009-05-06
17273,RETAIL,908.26,Partner,Other Europe,2009-07-30
16111,Retail,270.65,Referral,France,2009-10-20
17772,Corporate,14352.75,Direct Sales,,2009-03-06
17318,Retail,,Direct Sales,UK,2009-06-14
14824,Wholesale,1932.45,Partner,UK,2009-04-23
13602,Retail,476.07,Online,,2009-10-26
14591,RETAIL,572.29,Online,,2009-12-16
14937,Retail,135.38,Online,France,2009-02-27
18106,Retail,596.37,Online,France,2009-08-24
13266,RETAIL,,Online,UK,2009-03-03
14513,Corporate,,Direct Sales,UK,2009-08-06
18250,Retail,1002.81,Direct Sales,Germany,2009-06-29
16381,Retail,219.57,Online,UK,2009-03-23
15354,Retail,112.69,Referral,UK,2009-01-11
17756,Wholesale,2526.03,Online,UK,2009-05-25
17088,retail,583.08,Online,UK,2009-01-05
17423,Corporate,3584.56,Online,France,2009-11-10
16515,RETAIL,51.64,Online,Netherlands,2009-07-30
15066,Wholesale,4280.4,Direct Sales,Other Europe,2009-05-18
12443,Retail,,Referral,UK,2009-05-10
14743,Retail,297.78,Online,UK,2009-06-13
16849,Retail,146.45,Direct Sales,UK,2009-09-03
12594,Corporate,5564.77,Online,UK,2009-11-07
12358,Retail,105.62,Direct Sales,UK,2009-09-22
18214,Corporate,13304.04,Direct Sales,UK,2009-02-12
14642,corporate,10930.06,Online,UK,2009-04-06
12947,Corporate,2288.64,Partner,UK,2009-07-09
12421,Wholesale,963.01,Referral,UK,2009-06-19
14625,Retail,822.47,Direct Sales,UK,2009-09-26
13049,Retail,277.85,Online,,2009-10-23
12823,Retail,919.62,Direct Sales,UK,2009-11-27
17555,Wholesale,3510.0,Online,UK,2009-08-27
15833,Wholesale,1012.61,Trade Show,UK,2009-10-20
15824,Retail,964.88,Referral,UK,2009-03-15
18153,Corporate,4032.71,Direct Sales,UK,2009-04-25
13745,Retail,990.66,Online,Netherlands,2009-12-25
15722,Wholesale,4078.94,Trade Show,Germany,2009-09-11
14232,Wholesale,894.52,Direct Sales,UK,2009-03-07
13088,Retail,846.72,Partner,UK,2009-07-03
18000,Retail,1071.51,Referral,UK,2009-02-17
15443,Retail,386.09,Trade Show,EIRE,2009-11-05
16240,Wholesale,2854.63,Referral,UK,2009-01-17
16940,Retail,507.46,Trade Show,Germany,2009-04-24
15603,Wholesale,1227.89,Partner,Germany,2009-06-28
12418,Wholesale,,Partner,UK,2009-07-31
15759,Corporate,4355.38,Online,Netherlands,2009-11-23
17215,Corporate,14121.77,Online,France,2009-08-08
16638,Wholesale,2735.65,Online,UK,2009-04-18
13883,corporate,7400.76,Online,Netherlands,2009-07-15
16062,RETAIL,112.96,Online,UK,2009-01-19
13427,Wholesale,2553.06,Trade Show,UK,2009-04-10
17110,Corporate,3646.28,Direct Sales,UK,2009-05-27
14122,Corporate,8402.96,Direct Sales,,2009-03-27
14137,Retail,467.74,Referral,UK,2009-07-10
12704,Retail,1177.54,Online,UK,2009-10-12
15085,RETAIL,,Online,UK,2009-01-04
16953,Corporate,12283.05,Referral,France,2009-12-14
13902,Retail,138.27,Online,UK,2009-07-20
16357,Retail,410.85,Direct Sales,UK,2009-08-15
16549,Retail,813.4,Partner,UK,2009-12-06
13133,Corporate,13636.11,Referral,France,2009-11-28
13449,Corporate,14172.58,Referral,UK,2009-11-21
15865,Corporate,,Direct Sales,UK,2009-05-08
13713,Retail,1004.73,Trade Show,UK,2009-03-04
17505,Corporate,10126.19,Trade Show,UK,2009-11-29
17404,Retail,,Direct Sales,France,2009-01-24
15818,Retail,586.69,Referral,Other Europe,2009-12-11
15029,Retail,341.18,Online,UK,2009-06-17
17875,Retail,657.96,Online,Germany,2009-12-02
17865,Retail,453.44,Online,UK,2009-04-03
13428,Retail,757.89,Partner,UK,2009-01-20
15857,Corporate,6250.25,Online,UK,2009-08-04
17654,Wholesale,3173.3,Online,France,2009-05-31
15815,Retail,937.84,Online,France,2009-01-06
17066,Retail,1037.5,Online,EIRE,2009-02-04
16907,Corporate,3077.89,Online,UK,2009-07-25
17197,Retail,352.36,Online,UK,2009-08-30
12667,Corporate,4172.75,Partner,UK,2009-07-07
14092,RETAIL,335.9,Online,UK,2009-04-13
17501,Retail,727.89,Referral,UK,2009-10-17
17035,Wholesale,2313.99,Direct Sales,UK,2009-10-27
15683,Wholesale,2120.62,Partner,UK,2009-07-14
16138,Retail,570.05,Partner,UK,2009-05-16
15093,Retail,142.12,Referral,UK,2009-10-02
16886,Retail,992.34,Direct Sales,UK,2009-09-06
16574,Corporate,13557.01,Referral,UK,2009-08-12
13287,Wholesale,1256.47,Direct Sales,EIRE,2009-12-12
17369,Wholesale,4384.26,Direct Sales,EIRE,2009-01-15
12365,Retail,180.06,Trade Show,EIRE,2009-01-01
16694,Retail,579.84,Trade Show,UK,2009-08-30
18084,Retail,865.56,Referral,Germany,2009-04-22
13324,Retail,748.02,Referral,,2009-03-29
18121,retail,311.53,Direct Sales,UK,2009-08-10
14377,retail,1059.83,Online,,2009-08-09
17896,Retail,74.87,Online,Other Europe,2009-05-03
12589,Retail,1146.09,Partner,EIRE,2009-10-06
15653,Corporate,4861.43,Referral,Germany,2009-04-12
15930,Retail,164.92,Trade Show,UK,2009-10-26
14227,Corporate,,Direct Sales,Other Europe,2009-10-17
16343,Wholesale,1721.15,Referral,Germany,2009-09-13
13789,Retail,365.11,Direct Sales,UK,2009-08-07
14870,Corporate,6101.93,Partner,UK,2009-09-14
12367,Retail,590.1,Online,Germany,2009-04-05
14357,Corporate,14077.27,Direct Sales,UK,2009-04-26
15581,retail,63.0,Online,UK,2009-09-15
14447,RETAIL,86.79,Partner,UK,2009-03-06
18144,retail,605.72,Online,UK,2009-09-27
18239,Corporate,14872.89,Online,UK,2009-01-30
15459,Retail,668.35,Direct Sales,UK,2009-11-12
14230,Retail,122.74,Referral,Other Europe,2009-08-16
14981,Wholesale,2456.23,Trade Show,UK,2009-09-15
14185,Retail,961.61,Online,UK,2009-05-02
13657,Corporate,4998.3,Online,UK,2009-04-19
13277,Wholesale,4604.18,Online,Germany,2009-11-30
17676,Retail,230.78,Direct Sales,EIRE,2009-02-04
13381,retail,1102.32,Online,UK,2009-08-07
14093,Corporate,11665.53,Online,UK,2009-09-12
13512,Retail,,Online,UK,2009-03-30
16203,Retail,591.31,Online,UK,2009-12-13
17287,Corporate,2521.81,Online,UK,2009-01-14
17407,Corporate,7519.44,Online,UK,2009-01-10
13549,Retail,1110.96,Online,UK,2009-08-15
15416,Retail,596.37,Trade Show,EIRE,2009-03-21
13816,corporate,11902.66,Referral,Netherlands,2009-01-13
15325,Retail,295.57,Online,UK,2009-06-11
16804,Retail,155.21,Direct Sales,France,2009-03-13
16728,Retail,948.56,Online,EIRE,2009-03-18
14294,Corporate,2009.32,Online,UK,2009-10-23
13662,Wholesale,,Online,Germany,2009-04-11
12410,Corporate,9536.58,Online,France,2009-11-27
17337,Retail,297.08,Online,UK,2009-02-25
14256,Corporate,4423.46,Partner,Germany,2009-09-25
16054,Retail,1006.73,Online,UK,2009-09-15
12891,Corporate,4927.09,Direct Sales,UK,2009-08-21
18074,Corporate,9105.99,Direct Sales,UK,2009-02-21
15760,Retail,573.7,Referral,UK,2009-10-14
14927,Retail,614.21,Referral,EIRE,2009-03-09
15060,Corporate,4796.11,Partner,Germany,2009-10-13
12841,retail,280.65,Online,UK,2009-12-07
12654,Corporate,13081.71,Referral,Germany,2009-04-12
14490,Corporate,9119.01,Online,EIRE,2009-10-22
16379,Corporate,13573.93,Direct Sales,UK,2009-01-04
16199,Retail,1043.36,Referral,UK,2009-06-14
15292,Retail,214.54,Online,EIRE,2009-08-16
15276,Retail,344.42,Direct Sales,Other Europe,2009-04-13
14816,Wholesale,,Direct Sales,Germany,2009-03-18
14907,Corporate,3260.55,Online,UK,2009-06-30
13468,Retail,194.85,Direct Sales,Netherlands,2009-05-30
16352,Wholesale,2557.21,Direct Sales,,2009-07-06
14866,Corporate,11746.43,Direct Sales,UK,2009-09-22
15724,Corporate,14650.88,Referral,,2009-05-26
16295,Retail,407.19,Online,France,2009-04-04
14798,Retail,1050.15,Referral,UK,2009-11-11
15457,Wholesale,3260.58,Partner,France,2009-08-21
17641,Wholesale,2289.6,Online,Germany,2009-06-26
15972,retail,217.47,Direct Sales,UK,2009-05-17
13532,Retail,664.13,Online,UK,2009-05-11
13484,Retail,,Direct Sales,France,2009-12-31
16315,retail,458.27,Referral,UK,2009-01-02
13984,Wholesale,3176.57,Direct Sales,France,2009-07-22
16636,Retail,895.51,Online,UK,2009-01-03
15493,Retail,657.42,Online,EIRE,2009-07-15
16625,Retail,527.37,Direct Sales,UK,2009-12-05
16278,corporate,12304.61,Referral,UK,2009-07-19
13623,Retail,77.26,Referral,Other Europe,2009-06-26
15327,Retail,392.12,Direct Sales,UK,2009-05-21
13724,Retail,354.95,Online,UK,2009-08-05
16051,Wholesale,944.61,Online,UK,2009-05-28
18206,Wholesale,3859.67,Referral,UK,2009-12-03
16705,RETAIL,205.5,Online,UK,2009-01-13
17760,Corporate,10609.02,Direct Sales,Germany,2009-10-18
12863,Corporate,14134.37,Online,Other Europe,2009-09-13
12414,Corporate,3761.72,Trade Show,UK,2009-06-24
15902,RETAIL,1143.2,Direct Sales,Netherlands,2009-11-14
