ticket_id,customer_id,location_id,ticket_date,issue_category,priority,resolution_days,sla_breached,csat_score,status
TKT-14019,16842,LOC_07,2010-01-18,Delivery Delay,Low,6.7,1.0,2,Escalated
TKT-14020,15370,LOC_01,2011-04-23,Refund Request,Critical,3.2,1.0,,Resolved
TKT-14021,15058,LOC_08,2010-01-09,Account Access,High,1.1,0.0,4,Resolved
TKT-14022,13088,LOC_02,2010-02-15,Product Defect,Medium,4.1,1.0,2,Resolved
TKT-14023,12390,LOC_01,2011-10-06,Refund Request,Critical,8.5,1.0,,Escalated
TKT-14024,17932,LOC_03,2010-12-21,General Enquiry,Low,3.2,1.0,3,Resolved
TKT-14025,13865,LOC_06,2011-02-07,billing issue,High,7.5,1.0,1,Resolved
TKT-14026,15790,LOC_02,2010-12-17,Late Delivery,Medium,5.7,1.0,3,Resolved
TKT-14027,16612,LOC_01,2011-09-02,Login Issue,Medium,4.7,1.0,2,Resolved
TKT-14028,13358,LOC_01,2011-05-07,Delivery Delay,Medium,2.2,1.0,4,Resolved
TKT-14029,15130,LOC_02,2011-06-03,Refund Request,Low,5.3,1.0,1,Resolved
TKT-14030,14929,LOC_01,2011-03-21,Product Defect,Low,3.5,1.0,2,Resolved
TKT-14031,13087,LOC_03,2010-09-13,refund,Medium,,,,Escalated
TKT-14032,16058,LOC_02,2011-05-15,refund,Critical,4.7,1.0,4,Resolved
TKT-14033,14898,LOC_03,2010-11-04,Refund Request,Low,9.9,1.0,,Resolved
TKT-14034,13643,LOC_03,2010-01-03,General Enquiry,Low,1.8,0.0,4,Resolved
TKT-14035,13675,LOC_07,2011-11-06,Billing,Low,9.1,1.0,1,Escalated
TKT-14036,15302,LOC_02,2010-11-21,Login Issue,Medium,2.8,1.0,3,Resolved
TKT-14037,14007,LOC_04,2011-12-21,Defective Product,Medium,7.9,1.0,1,Resolved
TKT-14038,14465,LOC_07,2011-05-04,refund,Low,12.5,1.0,2,Resolved
TKT-14039,16774,LOC_08,2010-12-02,Delivery Delay,Low,3.8,1.0,2,Resolved
TKT-14040,12841,LOC_05,2010-04-26,Billing Issue,Medium,6.5,1.0,2,Resolved
TKT-14041,17273,LOC_03,2010-10-19,Login Issue,Medium,5.0,1.0,4,Escalated
TKT-14042,15691,LOC_05,2010-07-17,Delivery Delay,High,3.1,1.0,3,Resolved
TKT-14043,16230,LOC_04,2010-10-21,Late Delivery,Medium,4.7,1.0,2,Open
TKT-14044,13387,LOC_02,2011-04-27,Billing Issue,Medium,,,,Resolved
TKT-14045,12603,LOC_04,2011-01-21,refund,High,4.8,1.0,3,Resolved
TKT-14046,14933,LOC_08,2010-07-04,refund,Critical,6.0,1.0,,Escalated
TKT-14047,15775,LOC_05,2011-02-18,General Enquiry,High,2.3,1.0,2,Resolved
TKT-14048,15587,LOC_03,2011-05-15,General Enquiry,High,4.6,1.0,4,Open
TKT-14049,13964,LOC_08,2010-08-12,Account Access,Medium,,,,Resolved
TKT-14050,13506,LOC_03,2010-10-17,delivery delay,Critical,4.4,1.0,3,Resolved
TKT-14051,13231,LOC_03,2010-06-12,Late Delivery,Low,8.4,1.0,,Resolved
TKT-14052,15558,LOC_05,2010-01-02,Late Delivery,Medium,4.6,1.0,4,Resolved
TKT-14053,14982,LOC_05,2010-03-26,billing issue,Low,7.1,1.0,,Open
TKT-14054,17993,LOC_03,2010-01-27,General Enquiry,Medium,,,,Resolved
TKT-14055,13406,LOC_04,2011-06-12,Login Issue,Medium,3.2,1.0,3,Open
TKT-14056,13904,LOC_03,2010-03-26,billing issue,Low,6.4,1.0,3,Escalated
TKT-14057,12802,LOC_07,2010-02-02,General Enquiry,Low,1.2,0.0,5,Resolved
TKT-14058,15885,LOC_01,2010-01-11,Login Issue,Medium,2.7,1.0,2,Resolved
TKT-14059,13209,LOC_07,2011-09-23,General Enquiry,Medium,0.8,0.0,4,Resolved
TKT-14060,14415,LOC_02,2011-04-16,Delivery Delay,Medium,2.9,1.0,2,Resolved
TKT-14061,16913,LOC_03,2011-12-06,delivery delay,Low,5.1,1.0,2,Resolved
TKT-14062,13984,LOC_03,2011-03-08,Product Defect,Medium,5.9,1.0,,Resolved
TKT-14063,17815,LOC_08,2011-02-13,Delivery Delay,Critical,2.2,1.0,2,Resolved
TKT-14064,18080,LOC_05,2010-10-02,Product Defect,Critical,4.2,1.0,,Resolved
TKT-14065,16905,LOC_07,2010-09-23,Billing Issue,Low,7.5,1.0,2,Resolved
TKT-14066,14909,LOC_05,2010-01-03,General Enquiry,High,1.2,0.0,3,Escalated
TKT-14067,17157,LOC_08,2011-06-02,Billing,Medium,8.4,1.0,1,Resolved
TKT-14068,15217,LOC_02,2010-05-01,Defective Product,High,5.5,1.0,1,Resolved
TKT-14069,13421,LOC_05,2010-04-02,General Enquiry,Low,1.7,0.0,4,Resolved
TKT-14070,14597,LOC_07,2010-11-01,Login Issue,High,7.6,1.0,1,Resolved
TKT-14071,14902,LOC_05,2011-07-01,Login Issue,Low,2.1,1.0,3,Resolved
TKT-14072,15151,LOC_07,2011-08-12,Refund Request,Medium,5.2,1.0,1,Escalated
TKT-14073,14648,LOC_05,2011-01-12,Product Defect,Medium,5.6,1.0,2,Resolved
TKT-14074,13977,LOC_07,2010-08-07,Product Defect,Medium,5.2,1.0,2,Open
TKT-14075,15624,LOC_02,2010-06-11,Billing Issue,Low,7.7,1.0,1,Resolved
TKT-14076,12641,LOC_02,2010-06-01,Billing Issue,Medium,,,,Resolved
TKT-14077,14188,LOC_03,2010-03-15,Login Issue,High,5.0,1.0,3,Resolved
TKT-14078,12351,LOC_07,2010-01-17,Product Defect,High,9.9,1.0,1,Resolved
TKT-14079,12761,LOC_03,2010-10-19,Billing Issue,Medium,12.6,1.0,,Resolved
TKT-14080,18221,LOC_05,2010-02-02,refund,Low,4.8,1.0,3,Resolved
TKT-14081,14076,LOC_03,2010-11-22,refund,Medium,13.8,1.0,2,Open
TKT-14082,12556,LOC_07,2011-06-02,Delivery Delay,Medium,,,,Escalated
TKT-14083,12891,LOC_02,2010-03-25,Product Defect,Critical,3.0,1.0,4,Resolved
TKT-14084,14736,LOC_05,2010-02-27,Refund Request,Medium,4.5,1.0,2,Open
TKT-14085,13511,LOC_05,2011-12-11,Refund Request,High,8.7,1.0,,Resolved
TKT-14086,16225,LOC_03,2011-05-27,Defective Product,Low,6.3,1.0,1,Resolved
TKT-14087,16893,LOC_06,2010-02-22,Late Delivery,High,4.8,1.0,2,Resolved
TKT-14088,12688,LOC_01,2011-05-24,Billing Issue,Medium,7.3,1.0,2,Resolved
TKT-14089,17555,LOC_07,2010-11-04,Billing Issue,Medium,16.2,1.0,,Resolved
TKT-14090,12473,LOC_03,2011-01-01,Product Defect,Low,,,,Resolved
TKT-14091,17076,LOC_07,2010-10-16,Delivery Delay,Low,6.2,1.0,1,Resolved
TKT-14092,17246,LOC_03,2010-10-23,General Enquiry,Medium,2.0,0.0,4,Open
TKT-14093,17391,LOC_02,2010-05-15,refund,High,8.0,1.0,,Resolved
TKT-14094,16897,LOC_03,2010-11-01,Refund Request,Low,10.0,1.0,1,Open
TKT-14095,15942,LOC_07,2010-02-10,Product Defect,Low,10.8,1.0,2,Resolved
TKT-14096,15598,LOC_06,2010-12-02,delivery delay,Critical,5.6,1.0,,Open
TKT-14097,16083,LOC_03,2010-11-17,Billing,Low,8.8,1.0,2,Resolved
TKT-14098,13742,LOC_08,2010-06-21,Billing Issue,Medium,7.9,1.0,1,Resolved
TKT-14099,14037,LOC_03,2010-04-05,refund,Medium,6.0,1.0,2,Resolved
TKT-14100,18114,LOC_03,2010-11-13,Login Issue,Medium,2.8,1.0,3,Resolved
TKT-14101,16098,LOC_01,2010-12-24,General Enquiry,Low,2.8,1.0,4,Resolved
TKT-14102,15127,LOC_01,2010-09-19,Account Access,Medium,3.0,1.0,2,Resolved
TKT-14103,13336,LOC_03,2010-03-14,General Enquiry,Low,4.0,1.0,3,Open
TKT-14104,17377,LOC_01,2010-06-11,General Enquiry,Low,0.5,0.0,4,Escalated
TKT-14105,14822,LOC_04,2010-12-22,General Enquiry,Low,0.9,0.0,4,Resolved
TKT-14106,14124,LOC_07,2011-06-22,Refund Request,Medium,14.5,1.0,3,Resolved
TKT-14107,16416,LOC_04,2011-10-12,Delivery Delay,Low,4.3,1.0,4,Open
TKT-14108,15820,LOC_04,2010-12-11,billing issue,Low,8.4,1.0,2,Escalated
TKT-14109,13131,LOC_02,2011-11-05,General Enquiry,Medium,,,,Resolved
TKT-14110,16475,LOC_02,2011-10-02,delivery delay,Low,6.3,1.0,3,Resolved
TKT-14111,17825,LOC_02,2011-06-01,Billing Issue,Medium,4.4,1.0,,Resolved
TKT-14112,14508,LOC_05,2011-04-04,Late Delivery,Low,2.8,1.0,3,Open
TKT-14113,17082,LOC_05,2010-11-25,Account Access,High,3.0,1.0,3,Resolved
TKT-14114,15791,LOC_02,2010-12-12,General Enquiry,High,0.7,0.0,4,Resolved
TKT-14115,14376,LOC_03,2011-03-24,Product Defect,High,10.3,1.0,,Resolved
TKT-14116,16542,LOC_05,2011-07-20,Delivery Delay,High,4.5,1.0,,Open
TKT-14117,17034,LOC_07,2010-06-19,Login Issue,Medium,5.7,1.0,1,Open
TKT-14118,12687,LOC_03,2011-03-26,Defective Product,Medium,5.6,1.0,2,Resolved
TKT-14119,17676,LOC_03,2010-06-21,Billing Issue,Medium,12.0,1.0,2,Resolved
TKT-14120,18047,LOC_07,2010-05-03,General Enquiry,Medium,,,,Resolved
TKT-14121,17116,LOC_04,2011-11-25,refund,Low,8.5,1.0,2,Resolved
TKT-14122,13788,LOC_07,2010-02-24,Billing Issue,Medium,10.9,1.0,2,Open
TKT-14123,17252,LOC_02,2011-10-15,Billing Issue,Low,5.1,1.0,,Open
TKT-14124,14075,LOC_07,2010-02-26,Billing Issue,High,16.3,1.0,,Resolved
TKT-14125,14757,LOC_02,2010-10-17,Login Issue,High,2.5,1.0,4,Resolved
TKT-14126,16904,LOC_05,2011-05-24,Defective Product,Medium,3.1,1.0,3,Resolved
TKT-14127,12783,LOC_03,2010-12-01,delivery delay,Medium,3.9,1.0,,Open
TKT-14128,13858,LOC_01,2010-12-14,Delivery Delay,Medium,,,,Resolved
TKT-14129,14127,LOC_05,2010-06-17,Defective Product,Low,3.6,1.0,3,Open
TKT-14130,16810,LOC_04,2011-04-09,Billing Issue,Low,,,,Resolved
TKT-14131,14904,LOC_04,2011-09-21,Refund Request,Medium,4.9,1.0,3,Resolved
TKT-14132,16118,LOC_05,2011-07-24,Late Delivery,Medium,,,,Resolved
TKT-14133,13907,LOC_03,2011-12-20,General Enquiry,High,3.2,1.0,2,Open
TKT-14134,15532,LOC_06,2011-06-10,Account Access,Low,2.4,1.0,3,Resolved
TKT-14135,12400,LOC_01,2010-01-20,Billing Issue,Low,7.6,1.0,1,Resolved
TKT-14136,15979,LOC_06,2011-12-08,Billing,Medium,6.0,1.0,1,Resolved
TKT-14137,17077,LOC_05,2011-03-07,Product Defect,Medium,6.5,1.0,1,Resolved
TKT-14138,16653,LOC_04,2010-11-04,refund,High,7.3,1.0,2,Resolved
TKT-14139,16114,LOC_01,2011-04-22,Account Access,Low,1.2,0.0,4,Resolved
TKT-14140,16541,LOC_03,2011-07-20,Login Issue,Critical,3.6,1.0,3,Resolved
TKT-14141,13114,LOC_03,2011-03-16,Billing Issue,Low,12.0,1.0,,Escalated
TKT-14142,17794,LOC_02,2010-04-20,Billing Issue,Medium,6.2,1.0,3,Resolved
TKT-14143,15021,LOC_08,2011-01-19,Refund Request,High,8.9,1.0,1,Resolved
TKT-14144,17870,LOC_08,2011-02-01,Account Access,High,3.1,1.0,,Open
TKT-14145,18043,LOC_04,2011-01-11,Login Issue,Medium,4.5,1.0,4,Escalated
TKT-14146,14572,LOC_02,2011-03-20,Billing,Low,5.1,1.0,,Resolved
TKT-14147,15175,LOC_08,2011-12-18,General Enquiry,High,1.0,0.0,5,Open
TKT-14148,15905,LOC_07,2011-08-06,Delivery Delay,Medium,6.0,1.0,3,Resolved
TKT-14149,14772,LOC_01,2011-07-04,Delivery Delay,High,6.2,1.0,3,Resolved
TKT-14150,15429,LOC_04,2011-12-15,Billing,Medium,6.1,1.0,2,Resolved
TKT-14151,17059,LOC_05,2010-04-06,Billing Issue,Low,5.0,1.0,,Resolved
TKT-14152,13706,LOC_01,2010-11-15,Login Issue,High,3.0,1.0,3,Resolved
TKT-14153,12895,LOC_01,2011-05-01,Billing Issue,High,6.4,1.0,1,Escalated
TKT-14154,17356,LOC_04,2011-02-16,Product Defect,High,7.5,1.0,,Resolved
TKT-14155,12668,LOC_01,2011-06-07,Billing Issue,High,5.0,1.0,3,Resolved
TKT-14156,12892,LOC_01,2011-01-04,Billing Issue,Low,9.1,1.0,1,Open
TKT-14157,14534,LOC_02,2011-07-06,General Enquiry,Low,2.8,1.0,,Resolved
TKT-14158,15084,LOC_08,2011-12-25,Login Issue,Medium,4.8,1.0,,Resolved
TKT-14159,13417,LOC_07,2010-01-10,Late Delivery,Medium,10.9,1.0,1,Resolved
TKT-14160,16199,LOC_04,2011-07-10,Product Defect,Medium,4.1,1.0,,Resolved
TKT-14161,16309,LOC_04,2011-03-08,General Enquiry,High,1.4,0.0,4,Open
TKT-14162,12371,LOC_06,2011-11-02,Login Issue,Low,3.7,1.0,,Open
TKT-14163,16071,LOC_04,2011-01-10,refund,High,8.5,1.0,,Escalated
TKT-14164,13127,LOC_01,2011-09-06,Refund Request,Low,6.9,1.0,1,Resolved
TKT-14165,16813,LOC_07,2011-07-16,Refund Request,Medium,12.9,1.0,2,Resolved
TKT-14166,17110,LOC_01,2010-11-03,Late Delivery,Low,5.7,1.0,1,Resolved
TKT-14167,16412,LOC_04,2010-10-22,Defective Product,Medium,5.6,1.0,1,Resolved
TKT-14168,13065,LOC_07,2011-11-01,Refund Request,Medium,12.8,1.0,1,Escalated
TKT-14169,18287,LOC_01,2011-03-02,General Enquiry,Medium,2.4,1.0,3,Open
TKT-14170,17289,LOC_06,2011-08-07,Delivery Delay,Low,2.7,1.0,2,Resolved
TKT-14171,12440,LOC_01,2011-10-05,Delivery Delay,Medium,2.4,1.0,,Resolved
TKT-14172,13766,LOC_08,2010-12-06,Delivery Delay,High,5.8,1.0,2,Open
TKT-14173,14093,LOC_06,2011-11-23,Refund Request,Medium,3.8,1.0,2,Open
TKT-14174,14592,LOC_08,2010-12-05,refund,Critical,6.9,1.0,,Resolved
TKT-14175,16096,LOC_06,2011-12-02,Delivery Delay,Low,2.5,1.0,4,Resolved
TKT-14176,17974,LOC_02,2010-04-23,refund,Critical,6.7,1.0,,Resolved
TKT-14177,13568,LOC_08,2010-11-03,Refund Request,High,8.4,1.0,2,Resolved
TKT-14178,16023,LOC_05,2010-09-02,delivery delay,Medium,5.3,1.0,2,Resolved
TKT-14179,17365,LOC_05,2011-01-12,Delivery Delay,Low,5.2,1.0,1,Resolved
TKT-14180,16540,LOC_03,2011-05-04,General Enquiry,Medium,2.9,1.0,2,Escalated
TKT-14181,12723,LOC_03,2010-09-14,Refund Request,High,8.9,1.0,1,Resolved
TKT-14182,12893,LOC_04,2011-05-06,Account Access,Low,2.5,1.0,2,Resolved
TKT-14183,12444,LOC_03,2010-11-09,General Enquiry,Low,2.6,1.0,2,Escalated
TKT-14184,13912,LOC_07,2010-11-13,Delivery Delay,Medium,7.7,1.0,1,Resolved
TKT-14185,17530,LOC_01,2010-10-06,Late Delivery,Medium,4.5,1.0,3,Resolved
TKT-14186,16945,LOC_04,2010-04-22,Product Defect,Low,5.5,1.0,,Escalated
TKT-14187,18110,LOC_07,2011-04-10,Delivery Delay,High,,,,Resolved
TKT-14188,14896,LOC_01,2010-06-15,Login Issue,Low,3.6,1.0,3,Resolved
TKT-14189,17283,LOC_03,2010-10-15,Billing Issue,Medium,10.8,1.0,1,Resolved
TKT-14190,15004,LOC_01,2010-08-24,Delivery Delay,Low,2.3,1.0,3,Resolved
TKT-14191,15055,LOC_05,2011-09-09,Billing,Critical,4.7,1.0,,Resolved
TKT-14192,17770,LOC_03,2011-07-26,General Enquiry,Medium,3.2,1.0,,Resolved
TKT-14193,13964,LOC_08,2010-04-17,Refund Request,Critical,7.5,1.0,2,Resolved
TKT-14194,14686,LOC_05,2011-10-17,Account Access,High,1.3,0.0,4,Resolved
TKT-14195,14958,LOC_05,2010-11-21,billing issue,High,4.6,1.0,4,Resolved
TKT-14196,17489,LOC_08,2011-02-20,Billing,Low,9.2,1.0,,Resolved
TKT-14197,15930,LOC_02,2011-11-16,Login Issue,Medium,3.5,1.0,2,Resolved
TKT-14198,12744,LOC_05,2010-01-17,Refund Request,Medium,5.8,1.0,2,Resolved
TKT-14199,15046,LOC_04,2010-04-14,Billing Issue,Medium,5.0,1.0,,Resolved
TKT-14200,15815,LOC_01,2010-09-04,Refund Request,Low,,,,Resolved
TKT-14201,16155,LOC_08,2011-04-14,Product Defect,Low,,,,Open
TKT-14202,14637,LOC_06,2010-06-27,Billing,Medium,,,,Resolved
TKT-14203,12474,LOC_07,2011-06-16,Refund Request,Medium,6.9,1.0,1,Resolved
TKT-14204,14848,LOC_08,2010-09-15,Billing,Medium,4.8,1.0,,Resolved
TKT-14205,17061,LOC_04,2010-12-07,Login Issue,High,3.9,1.0,4,Escalated
TKT-14206,12604,LOC_07,2011-05-23,Refund Request,High,12.2,1.0,1,Open
TKT-14207,18071,LOC_05,2011-12-22,General Enquiry,Low,0.8,0.0,4,Resolved
TKT-14208,18241,LOC_08,2010-09-12,Product Defect,Low,3.9,1.0,2,Open
TKT-14209,16560,LOC_02,2010-08-24,Defective Product,Critical,5.1,1.0,,Resolved
TKT-14210,13530,LOC_01,2010-11-09,Account Access,High,2.9,1.0,2,Resolved
TKT-14211,16767,LOC_02,2010-05-25,Refund Request,Low,6.2,1.0,,Resolved
TKT-14212,17480,LOC_01,2010-12-11,Refund Request,Low,7.9,1.0,,Resolved
TKT-14213,17222,LOC_03,2011-12-08,Refund Request,Critical,9.6,1.0,1,Open
TKT-14214,15136,LOC_01,2010-07-20,Defective Product,Low,5.5,1.0,1,Open
TKT-14215,17671,LOC_02,2010-03-27,Login Issue,Low,3.4,1.0,,Escalated
TKT-14216,17780,LOC_01,2010-11-10,Defective Product,Low,6.1,1.0,1,Resolved
TKT-14217,17975,LOC_04,2011-12-24,General Enquiry,Low,1.6,0.0,,Resolved
TKT-14218,17905,LOC_02,2011-11-14,Login Issue,High,,,,Resolved
TKT-14219,16599,LOC_04,2010-12-22,refund,Medium,7.8,1.0,1,Resolved
TKT-14220,14651,LOC_01,2010-04-11,General Enquiry,Low,1.4,0.0,4,Open
TKT-14221,14801,LOC_04,2011-06-04,Refund Request,Critical,4.4,1.0,2,Resolved
TKT-14222,15654,LOC_01,2010-10-14,Login Issue,Medium,4.5,1.0,3,Resolved
TKT-14223,15274,LOC_01,2010-08-23,Delivery Delay,Medium,6.0,1.0,2,Resolved
TKT-14224,15564,LOC_03,2010-12-12,Billing Issue,High,8.3,1.0,,Resolved
TKT-14225,18211,LOC_07,2011-12-22,refund,Medium,5.1,1.0,1,Resolved
TKT-14226,13664,LOC_07,2010-04-17,delivery delay,High,6.3,1.0,1,Resolved
TKT-14227,14869,LOC_08,2010-01-16,refund,High,8.1,1.0,2,Resolved
TKT-14228,15610,LOC_04,2011-12-09,Billing Issue,Medium,7.6,1.0,2,Resolved
TKT-14229,15630,LOC_03,2011-02-03,General Enquiry,Medium,3.1,1.0,3,Resolved
TKT-14230,16134,LOC_08,2010-04-05,Defective Product,Critical,3.0,1.0,3,Resolved
TKT-14231,12616,LOC_03,2011-05-21,Billing Issue,Medium,12.1,1.0,1,Resolved
TKT-14232,16463,LOC_01,2010-10-13,Product Defect,Medium,5.7,1.0,2,Resolved
TKT-14233,12538,LOC_07,2011-08-12,Login Issue,Low,5.1,1.0,1,Resolved
TKT-14234,13813,LOC_02,2010-12-02,General Enquiry,Medium,2.6,1.0,3,Open
TKT-14235,16780,LOC_06,2011-02-09,Product Defect,Medium,6.1,1.0,2,Resolved
TKT-14236,14831,LOC_01,2010-12-03,billing issue,Medium,8.4,1.0,3,Resolved
TKT-14237,18101,LOC_01,2010-09-25,General Enquiry,Low,2.0,0.0,3,Resolved
TKT-14238,15740,LOC_04,2011-03-05,General Enquiry,High,2.7,1.0,2,Resolved
TKT-14239,12636,LOC_01,2011-03-16,Billing Issue,Medium,5.0,1.0,2,Escalated
TKT-14240,15460,LOC_07,2011-03-24,Billing Issue,Medium,11.7,1.0,1,Escalated
TKT-14241,15595,LOC_07,2011-02-12,Refund Request,Low,,,,Escalated
TKT-14242,18120,LOC_03,2011-09-13,Refund Request,Low,7.5,1.0,1,Resolved
TKT-14243,14574,LOC_05,2011-11-26,Refund Request,Medium,5.2,1.0,1,Resolved
TKT-14244,15559,LOC_06,2011-02-12,delivery delay,Low,3.9,1.0,,Resolved
TKT-14245,17275,LOC_07,2011-04-20,Billing Issue,High,8.2,1.0,,Resolved
TKT-14246,14188,LOC_03,2010-05-12,Refund Request,Medium,14.7,1.0,2,Resolved
TKT-14247,16815,LOC_07,2010-11-02,Billing,Low,11.5,1.0,2,Resolved
TKT-14248,15209,LOC_08,2010-05-22,delivery delay,Low,2.8,1.0,2,Resolved
TKT-14249,13028,LOC_02,2011-09-20,Refund Request,High,5.5,1.0,2,Resolved
TKT-14250,18268,LOC_08,2011-08-27,Delivery Delay,Medium,4.4,1.0,2,Resolved
TKT-14251,13149,LOC_06,2010-02-10,Refund Request,Medium,7.8,1.0,1,Escalated
TKT-14252,16286,LOC_07,2011-04-12,Account Access,High,3.0,1.0,2,Resolved
TKT-14253,16173,LOC_03,2011-07-12,Billing Issue,High,12.1,1.0,,Resolved
TKT-14254,15723,LOC_06,2010-03-01,Refund Request,Low,3.3,1.0,2,Resolved
TKT-14255,16965,LOC_02,2010-09-26,Defective Product,High,5.5,1.0,1,Resolved
TKT-14256,14275,LOC_07,2011-06-16,Billing Issue,Critical,13.3,1.0,2,Escalated
TKT-14257,12509,LOC_05,2010-12-20,Account Access,Low,2.4,1.0,4,Resolved
TKT-14258,13034,LOC_04,2010-11-05,delivery delay,Medium,2.9,1.0,,Resolved
TKT-14259,14533,LOC_06,2011-05-14,Billing,Low,5.5,1.0,1,Resolved
TKT-14260,15236,LOC_05,2010-12-24,Delivery Delay,Medium,3.4,1.0,3,Resolved
TKT-14261,12486,LOC_07,2011-07-04,Refund Request,Low,14.4,1.0,3,Resolved
TKT-14262,12658,LOC_07,2010-12-25,Refund Request,Medium,11.3,1.0,3,Escalated
TKT-14263,13199,LOC_07,2011-11-01,Billing,Low,6.9,1.0,2,Resolved
TKT-14264,14545,LOC_03,2011-05-09,General Enquiry,Low,2.0,0.0,3,Open
TKT-14265,16145,LOC_08,2010-06-26,delivery delay,Low,3.8,1.0,,Resolved
TKT-14266,14041,LOC_05,2010-01-07,Delivery Delay,Medium,,,,Escalated
TKT-14267,16063,LOC_03,2010-11-15,Billing,Medium,7.4,1.0,2,Resolved
TKT-14268,16700,LOC_01,2010-11-26,billing issue,Low,8.6,1.0,,Escalated
TKT-14269,15012,LOC_08,2010-10-01,General Enquiry,Medium,1.1,0.0,3,Resolved
TKT-14270,12434,LOC_05,2010-12-07,refund,Low,7.1,1.0,2,Resolved
TKT-14271,16199,LOC_02,2010-12-09,Login Issue,Medium,2.1,1.0,,Resolved
TKT-14272,17331,LOC_04,2010-07-23,Product Defect,Medium,5.3,1.0,3,Resolved
TKT-14273,15188,LOC_03,2010-06-16,Product Defect,High,12.8,1.0,2,Resolved
TKT-14274,13630,LOC_08,2011-12-15,General Enquiry,Medium,0.6,0.0,,Resolved
TKT-14275,15513,LOC_04,2011-01-21,Delivery Delay,High,7.0,1.0,2,Resolved
TKT-14276,16382,LOC_04,2011-10-11,delivery delay,Critical,6.5,1.0,,Resolved
TKT-14277,17189,LOC_07,2010-03-08,Billing,Low,15.7,1.0,,Open
TKT-14278,16076,LOC_03,2011-12-09,Delivery Delay,Low,5.9,1.0,2,Resolved
TKT-14279,16654,LOC_02,2011-05-22,refund,High,3.1,1.0,,Resolved
TKT-14280,17597,LOC_07,2011-06-25,delivery delay,Medium,11.2,1.0,1,Resolved
TKT-14281,16940,LOC_08,2010-06-04,General Enquiry,Medium,2.4,1.0,,Resolved
TKT-14282,16200,LOC_01,2010-11-24,Billing Issue,Medium,9.2,1.0,1,Open
TKT-14283,12760,LOC_07,2010-11-07,Late Delivery,Low,10.4,1.0,2,Resolved
TKT-14284,15612,LOC_03,2010-09-05,General Enquiry,High,1.3,0.0,5,Open
TKT-14285,17129,LOC_03,2011-11-11,Refund Request,Medium,10.0,1.0,1,Resolved
TKT-14286,13041,LOC_01,2010-05-24,Login Issue,Medium,3.0,1.0,,Resolved
TKT-14287,13920,LOC_02,2011-04-09,delivery delay,High,6.5,1.0,2,Resolved
TKT-14288,12601,LOC_03,2011-10-20,Late Delivery,Critical,3.7,1.0,2,Resolved
TKT-14289,17317,LOC_01,2011-11-05,General Enquiry,High,2.9,1.0,,Escalated
TKT-14290,16533,LOC_02,2010-07-10,Account Access,Critical,,,,Resolved
TKT-14291,13755,LOC_07,2011-07-11,Late Delivery,Medium,8.4,1.0,1,Open
TKT-14292,16596,LOC_06,2010-06-24,Delivery Delay,High,4.7,1.0,3,Resolved
TKT-14293,13667,LOC_07,2011-12-12,billing issue,High,10.8,1.0,1,Open
TKT-14294,13952,LOC_02,2011-05-26,General Enquiry,Medium,1.6,0.0,5,Resolved
TKT-14295,17273,LOC_01,2010-07-04,refund,Medium,7.1,1.0,1,Resolved
TKT-14296,15864,LOC_04,2010-07-09,Refund Request,Low,5.1,1.0,2,Open
TKT-14297,18119,LOC_03,2011-12-23,Login Issue,Low,4.5,1.0,3,Resolved
TKT-14298,14841,LOC_07,2011-07-14,General Enquiry,Medium,4.5,1.0,,Resolved
TKT-14299,13697,LOC_04,2011-09-15,Account Access,Critical,1.4,0.0,5,Open
TKT-14300,13389,LOC_08,2011-04-16,Product Defect,High,3.3,1.0,3,Resolved
TKT-14301,16930,LOC_01,2011-01-08,Billing,Low,9.2,1.0,2,Open
TKT-14302,13878,LOC_03,2011-09-07,Account Access,Critical,,,,Resolved
TKT-14303,17741,LOC_03,2010-10-16,Delivery Delay,Medium,8.6,1.0,1,Resolved
TKT-14304,13834,LOC_01,2011-01-19,Login Issue,Low,2.3,1.0,3,Resolved
TKT-14305,17727,LOC_05,2011-07-22,delivery delay,Critical,5.3,1.0,2,Resolved
TKT-14306,13683,LOC_01,2011-09-24,Billing,Critical,5.4,1.0,2,Resolved
TKT-14307,18078,LOC_06,2010-11-05,Delivery Delay,High,2.1,1.0,3,Resolved
TKT-14308,16823,LOC_01,2011-12-02,Delivery Delay,Medium,2.6,1.0,2,Resolved
TKT-14309,12401,LOC_07,2010-12-21,Late Delivery,Low,8.7,1.0,2,Resolved
TKT-14310,13510,LOC_01,2010-02-08,Delivery Delay,Low,2.7,1.0,2,Resolved
TKT-14311,16459,LOC_04,2011-11-16,Delivery Delay,Critical,4.8,1.0,,Resolved
TKT-14312,17218,LOC_02,2010-07-06,Late Delivery,Low,5.3,1.0,1,Resolved
TKT-14313,13932,LOC_01,2010-11-01,General Enquiry,Medium,0.5,0.0,4,Resolved
TKT-14314,13253,LOC_06,2010-12-17,Billing Issue,High,5.3,1.0,2,Open
TKT-14315,12964,LOC_07,2010-02-15,Delivery Delay,High,5.8,1.0,2,Resolved
TKT-14316,15835,LOC_07,2011-10-24,Refund Request,Medium,13.6,1.0,2,Resolved
TKT-14317,16209,LOC_03,2011-10-27,General Enquiry,Medium,3.3,1.0,2,Resolved
TKT-14318,14380,LOC_08,2010-05-22,Delivery Delay,Medium,5.3,1.0,,Open
