ticket_id,customer_id,location_id,ticket_date,issue_category,priority,resolution_days,sla_breached,csat_score,status,is_abandoned,csat_responded
TKT-13133,16370,LOC_02,2011-11-10,Refund,Low,7.6,1,2.0,Resolved,False,True
TKT-13134,17277,LOC_02,2011-05-03,General Enquiry,High,2.0,0,4.0,Resolved,False,True
TKT-13135,14895,LOC_02,2010-08-05,General Enquiry,Low,2.1,1,4.0,Resolved,False,True
TKT-13136,16672,LOC_07,2010-06-12,Refund,Low,13.8,1,2.0,Resolved,False,True
TKT-13137,17149,LOC_06,2010-04-11,Refund,Medium,6.8,1,1.0,Resolved,False,True
TKT-13138,12958,LOC_07,2011-11-14,Delivery,Critical,5.6,1,2.0,Resolved,False,True
TKT-13139,17457,LOC_08,2011-01-03,General Enquiry,Low,2.5,1,2.0,Resolved,False,True
TKT-13140,14037,LOC_08,2011-01-16,Refund,Low,8.0,1,1.0,Resolved,False,True
TKT-13141,12742,LOC_04,2011-03-23,Refund,High,6.9,1,3.0,Resolved,False,True
TKT-13142,16654,LOC_04,2010-04-17,Billing,Medium,8.2,1,3.0,Resolved,False,True
TKT-13143,14712,LOC_07,2010-01-17,Account Access,Medium,4.5,1,,Open,False,False
TKT-13144,14965,LOC_03,2010-12-17,Delivery,High,9.8,1,,Resolved,False,False
TKT-13145,13181,LOC_01,2011-11-13,General Enquiry,Low,1.0,0,5.0,Resolved,False,True
TKT-13146,15710,LOC_03,2010-12-15,Billing,Medium,13.3,1,1.0,Resolved,False,True
TKT-13147,17900,LOC_06,2011-01-15,Billing,Critical,4.6,1,,Open,False,False
TKT-13148,15300,LOC_01,2010-04-21,Product Defect,High,7.8,1,3.0,Open,False,True
TKT-13149,14480,LOC_07,2011-04-03,Billing,Medium,7.8,1,1.0,Resolved,False,True
TKT-13150,16191,LOC_07,2010-08-07,Billing,High,9.8,1,3.0,Resolved,False,True
TKT-13151,14342,LOC_01,2011-01-18,Account Access,Low,1.4,0,4.0,Resolved,False,True
TKT-13152,15743,LOC_01,2011-06-07,Delivery,Low,5.9,1,2.0,Resolved,False,True
TKT-13153,12997,LOC_02,2010-04-01,Refund,High,8.5,1,,Resolved,False,False
TKT-13154,16167,LOC_03,2010-05-24,Refund,Low,10.7,1,1.0,Resolved,False,True
TKT-13155,17575,LOC_04,2011-11-25,Billing,Low,,1,,Resolved,True,False
TKT-13156,12750,LOC_04,2010-07-12,Delivery,Low,,1,,Resolved,True,False
TKT-13157,16850,LOC_07,2010-12-20,Billing,Low,17.0,1,3.0,Escalated,False,True
TKT-13158,14543,LOC_01,2011-08-27,Product Defect,Medium,,1,,Open,True,False
TKT-13159,16576,LOC_06,2011-06-09,Billing,Low,,1,,Resolved,True,False
TKT-13160,13911,LOC_04,2010-06-02,Billing,High,4.1,1,,Open,False,False
TKT-13161,12539,LOC_07,2011-10-26,Delivery,High,7.7,1,2.0,Resolved,False,True
TKT-13162,12722,LOC_03,2011-01-21,Billing,Medium,6.7,1,1.0,Resolved,False,True
TKT-13163,17108,LOC_04,2011-07-03,Account Access,Medium,1.4,0,4.0,Resolved,False,True
TKT-13164,16485,LOC_01,2011-07-23,Billing,High,4.5,1,2.0,Open,False,True
TKT-13165,14588,LOC_01,2011-07-07,Refund,Critical,3.1,1,,Resolved,False,False
TKT-13166,13816,LOC_03,2011-10-08,Account Access,Low,1.6,0,4.0,Resolved,False,True
TKT-13167,16039,LOC_04,2010-03-11,General Enquiry,High,2.4,1,3.0,Resolved,False,True
TKT-13168,13933,LOC_01,2011-10-23,Refund,Low,5.5,1,1.0,Resolved,False,True
TKT-13169,13883,LOC_07,2010-01-19,Account Access,Low,5.1,1,1.0,Escalated,False,True
TKT-13170,15195,LOC_08,2010-04-02,Product Defect,Low,5.2,1,2.0,Resolved,False,True
TKT-13171,14775,LOC_05,2010-10-05,Product Defect,Medium,3.8,1,3.0,Escalated,False,True
TKT-13172,14905,LOC_01,2011-08-21,Refund,Medium,6.6,1,2.0,Resolved,False,True
TKT-13173,13033,LOC_07,2011-02-19,Refund,Low,5.5,1,1.0,Resolved,False,True
TKT-13174,14165,LOC_02,2011-11-24,Refund,Medium,5.8,1,2.0,Resolved,False,True
TKT-13175,14270,LOC_07,2010-01-19,Account Access,Medium,7.1,1,3.0,Open,False,True
TKT-13176,13077,LOC_03,2010-06-01,Refund,High,12.6,1,1.0,Resolved,False,True
TKT-13177,17999,LOC_01,2010-11-21,General Enquiry,Medium,1.5,0,3.0,Resolved,False,True
TKT-13178,16824,LOC_03,2011-11-08,Account Access,Medium,3.4,1,2.0,Resolved,False,True
TKT-13179,14108,LOC_03,2010-05-16,General Enquiry,Medium,2.6,1,2.0,Resolved,False,True
TKT-13180,12833,LOC_07,2011-05-15,Account Access,Low,5.0,1,2.0,Resolved,False,True
TKT-13181,16849,LOC_01,2011-11-03,Account Access,High,4.0,1,,Resolved,False,False
TKT-13182,13566,LOC_03,2011-05-15,General Enquiry,Low,3.3,1,3.0,Resolved,False,True
TKT-13183,18217,LOC_01,2010-12-21,Refund,Low,4.6,1,2.0,Resolved,False,True
TKT-13184,14718,LOC_05,2010-07-24,Billing,High,8.4,1,1.0,Escalated,False,True
TKT-13185,17910,LOC_04,2010-04-08,Billing,Low,6.8,1,1.0,Resolved,False,True
TKT-13186,16366,LOC_08,2011-01-25,Delivery,Low,5.7,1,,Resolved,False,False
TKT-13187,17466,LOC_07,2010-04-12,Account Access,Medium,2.1,1,3.0,Resolved,False,True
TKT-13188,12885,LOC_07,2010-07-06,Billing,Medium,10.0,1,,Resolved,False,False
TKT-13189,14928,LOC_02,2010-10-07,Billing,Low,6.9,1,1.0,Escalated,False,True
TKT-13190,15901,LOC_02,2010-11-25,Billing,Low,5.4,1,3.0,Resolved,False,True
TKT-13191,16840,LOC_04,2010-04-04,Billing,Medium,4.9,1,4.0,Resolved,False,True
TKT-13192,12767,LOC_01,2010-11-01,Account Access,Medium,,1,,Resolved,True,False
TKT-13193,17144,LOC_07,2010-12-15,Delivery,Low,10.0,1,1.0,Resolved,False,True
TKT-13194,13603,LOC_07,2010-11-10,Account Access,Low,5.6,1,1.0,Resolved,False,True
TKT-13195,16441,LOC_01,2011-12-01,Billing,Medium,8.7,1,2.0,Resolved,False,True
TKT-13196,15795,LOC_07,2011-05-17,Product Defect,Low,9.9,1,2.0,Escalated,False,True
TKT-13197,15799,LOC_01,2011-04-23,Billing,Low,4.2,1,4.0,Resolved,False,True
TKT-13198,16200,LOC_01,2011-12-13,Billing,Medium,9.5,1,,Escalated,False,False
TKT-13199,15188,LOC_01,2011-11-05,Refund,Medium,4.5,1,2.0,Resolved,False,True
TKT-13200,17214,LOC_04,2010-07-14,Product Defect,Medium,,1,,Resolved,True,False
TKT-13201,17228,LOC_07,2011-02-23,Product Defect,Low,12.1,1,2.0,Resolved,False,True
TKT-13202,18074,LOC_02,2011-10-24,Billing,Medium,5.8,1,,Resolved,False,False
TKT-13203,16405,LOC_07,2010-03-27,Refund,Medium,12.8,1,2.0,Resolved,False,True
TKT-13204,16720,LOC_02,2010-04-26,Account Access,High,3.6,1,4.0,Open,False,True
TKT-13205,14032,LOC_08,2010-06-24,Billing,Medium,,1,,Resolved,True,False
TKT-13206,16406,LOC_07,2011-02-22,Product Defect,Medium,6.6,1,,Resolved,False,False
TKT-13207,16747,LOC_07,2010-09-07,Delivery,Medium,8.5,1,1.0,Resolved,False,True
TKT-13208,13887,LOC_05,2010-05-21,General Enquiry,Low,0.9,0,4.0,Open,False,True
TKT-13209,13164,LOC_02,2010-03-21,Delivery,Low,2.9,1,,Resolved,False,False
TKT-13210,15109,LOC_01,2010-07-06,General Enquiry,Medium,2.7,1,3.0,Resolved,False,True
TKT-13211,14527,LOC_04,2010-08-07,Account Access,Low,3.0,1,3.0,Resolved,False,True
TKT-13212,16248,LOC_03,2010-07-03,Billing,Low,9.8,1,1.0,Resolved,False,True
TKT-13213,16113,LOC_06,2010-03-14,Product Defect,Medium,5.1,1,3.0,Escalated,False,True
TKT-13214,14929,LOC_02,2010-11-22,Refund,Medium,3.0,1,2.0,Resolved,False,True
TKT-13215,13560,LOC_05,2010-01-04,Refund,Low,8.5,1,2.0,Escalated,False,True
TKT-13216,14799,LOC_06,2010-01-23,Refund,High,6.6,1,2.0,Resolved,False,True
TKT-13217,13819,LOC_03,2010-03-14,Product Defect,High,7.0,1,2.0,Resolved,False,True
TKT-13218,15191,LOC_07,2011-06-16,General Enquiry,Medium,2.8,1,3.0,Escalated,False,True
TKT-13219,15233,LOC_03,2010-05-03,Delivery,Medium,7.6,1,2.0,Resolved,False,True
TKT-13220,15515,LOC_02,2011-01-18,Billing,High,5.5,1,2.0,Resolved,False,True
TKT-13221,15728,LOC_02,2011-02-16,General Enquiry,High,2.6,1,4.0,Resolved,False,True
TKT-13222,13981,LOC_03,2010-11-05,Refund,Medium,6.2,1,,Open,False,False
TKT-13223,15910,LOC_02,2011-01-14,Refund,Medium,4.2,1,3.0,Resolved,False,True
TKT-13224,12407,LOC_05,2011-01-23,Account Access,Medium,1.2,0,4.0,Resolved,False,True
TKT-13225,14841,LOC_08,2011-11-03,Product Defect,Medium,3.8,1,3.0,Open,False,True
TKT-13226,15214,LOC_07,2011-11-19,Delivery,Medium,8.1,1,,Open,False,False
TKT-13227,17973,LOC_03,2010-11-21,General Enquiry,Low,1.0,0,5.0,Resolved,False,True
TKT-13228,14314,LOC_07,2011-03-20,Delivery,Medium,7.0,1,1.0,Resolved,False,True
TKT-13229,16118,LOC_08,2010-06-08,Billing,High,4.3,1,,Resolved,False,False
TKT-13230,14950,LOC_03,2011-12-23,Delivery,Critical,7.2,1,,Open,False,False
TKT-13231,15367,LOC_08,2011-04-27,General Enquiry,Medium,1.0,0,4.0,Resolved,False,True
TKT-13232,12419,LOC_08,2010-10-23,Billing,Medium,7.5,1,2.0,Open,False,True
TKT-13233,14306,LOC_07,2011-12-19,Account Access,Low,5.1,1,3.0,Resolved,False,True
TKT-13234,16357,LOC_03,2011-11-01,Delivery,Low,4.7,1,2.0,Escalated,False,True
TKT-13235,16945,LOC_05,2011-01-06,Account Access,Low,3.1,1,3.0,Open,False,True
TKT-13236,17477,LOC_03,2011-04-27,Product Defect,High,,1,,Resolved,True,False
TKT-13237,15692,LOC_08,2010-07-22,Refund,Medium,8.3,1,2.0,Resolved,False,True
TKT-13238,15486,LOC_01,2011-12-17,Delivery,Medium,4.4,1,3.0,Resolved,False,True
TKT-13239,16045,LOC_07,2010-12-27,Billing,High,6.8,1,2.0,Resolved,False,True
TKT-13240,12825,LOC_01,2011-02-04,Billing,Low,8.5,1,1.0,Resolved,False,True
TKT-13241,13583,LOC_01,2010-05-05,Account Access,Medium,3.6,1,4.0,Open,False,True
TKT-13242,14003,LOC_08,2011-03-14,Account Access,High,3.5,1,3.0,Resolved,False,True
TKT-13243,17502,LOC_07,2010-09-12,Delivery,Low,3.3,1,2.0,Resolved,False,True
TKT-13244,17274,LOC_03,2010-04-09,Account Access,Low,,1,,Resolved,True,False
TKT-13245,14692,LOC_08,2010-06-11,Account Access,Low,1.8,0,3.0,Resolved,False,True
TKT-13246,15861,LOC_07,2011-03-25,Billing,Critical,7.4,1,2.0,Resolved,False,True
TKT-13247,15671,LOC_08,2010-12-24,Account Access,Medium,2.0,0,3.0,Resolved,False,True
TKT-13248,15433,LOC_05,2011-07-16,Delivery,Low,4.9,1,4.0,Resolved,False,True
TKT-13249,15167,LOC_08,2011-06-03,Product Defect,Medium,3.9,1,4.0,Resolved,False,True
TKT-13250,13312,LOC_07,2011-06-12,Product Defect,Medium,6.2,1,3.0,Resolved,False,True
TKT-13251,17439,LOC_08,2011-10-27,Refund,Low,8.0,1,2.0,Resolved,False,True
TKT-13252,13410,LOC_03,2011-06-03,Delivery,Critical,9.8,1,1.0,Open,False,True
TKT-13253,17900,LOC_04,2011-11-11,Billing,Low,,1,,Escalated,True,False
TKT-13254,16267,LOC_07,2011-09-09,Refund,High,12.4,1,1.0,Open,False,True
TKT-13255,16077,LOC_05,2010-10-25,General Enquiry,High,0.9,0,5.0,Resolved,False,True
TKT-13256,17169,LOC_07,2010-09-21,Refund,Medium,11.7,1,2.0,Open,False,True
TKT-13257,14389,LOC_08,2011-08-11,Refund,Critical,7.2,1,1.0,Open,False,True
TKT-13258,16516,LOC_07,2010-03-18,Billing,Low,13.2,1,3.0,Resolved,False,True
TKT-13259,15864,LOC_03,2011-11-05,Refund,Critical,11.0,1,1.0,Resolved,False,True
TKT-13260,13581,LOC_01,2011-11-27,Refund,Low,4.8,1,4.0,Resolved,False,True
TKT-13261,18072,LOC_03,2011-12-27,Refund,Medium,10.9,1,1.0,Resolved,False,True
TKT-13262,16571,LOC_06,2010-12-08,General Enquiry,High,1.8,0,3.0,Resolved,False,True
TKT-13263,15567,LOC_01,2011-03-07,Account Access,Medium,2.9,1,2.0,Open,False,True
TKT-13264,18279,LOC_02,2011-02-03,Account Access,Medium,4.4,1,,Resolved,False,False
TKT-13265,17458,LOC_03,2011-10-18,Delivery,Low,9.4,1,,Resolved,False,False
TKT-13266,17015,LOC_07,2010-09-16,Delivery,Critical,6.3,1,2.0,Resolved,False,True
TKT-13267,15741,LOC_01,2010-04-21,Delivery,Low,6.0,1,1.0,Escalated,False,True
TKT-13268,13845,LOC_01,2010-08-05,Account Access,High,3.3,1,2.0,Resolved,False,True
TKT-13269,13140,LOC_05,2010-12-01,Refund,Critical,6.2,1,1.0,Resolved,False,True
TKT-13270,17752,LOC_02,2011-12-08,Delivery,Low,2.1,1,3.0,Resolved,False,True
TKT-13271,15493,LOC_02,2011-07-25,Billing,High,,1,,Resolved,True,False
TKT-13272,17932,LOC_02,2011-11-02,Account Access,Low,4.9,1,3.0,Resolved,False,True
TKT-13273,17015,LOC_05,2010-01-02,Delivery,High,,1,,Open,True,False
TKT-13274,14743,LOC_01,2010-05-20,Billing,Medium,4.1,1,4.0,Escalated,False,True
TKT-13275,17374,LOC_08,2010-05-25,Billing,Low,7.3,1,3.0,Resolved,False,True
TKT-13276,18064,LOC_01,2011-12-09,General Enquiry,High,0.5,0,4.0,Resolved,False,True
TKT-13277,13100,LOC_08,2010-02-02,Billing,Medium,6.0,1,2.0,Resolved,False,True
TKT-13278,14673,LOC_07,2010-01-22,Delivery,Low,6.9,1,2.0,Resolved,False,True
TKT-13279,13085,LOC_07,2011-03-24,Refund,Medium,11.5,1,1.0,Resolved,False,True
TKT-13280,13420,LOC_02,2011-10-14,Product Defect,Medium,7.7,1,3.0,Resolved,False,True
TKT-13281,16912,LOC_06,2010-06-06,Product Defect,High,5.1,1,3.0,Resolved,False,True
TKT-13282,13143,LOC_07,2010-07-13,Account Access,Medium,2.1,1,2.0,Open,False,True
TKT-13283,15030,LOC_05,2010-11-17,General Enquiry,Low,2.5,1,4.0,Resolved,False,True
TKT-13284,18132,LOC_05,2011-03-02,Product Defect,Low,3.7,1,3.0,Open,False,True
TKT-13285,14391,LOC_02,2010-04-09,Delivery,High,6.3,1,1.0,Resolved,False,True
TKT-13286,16396,LOC_03,2010-04-01,Product Defect,Medium,4.5,1,3.0,Resolved,False,True
TKT-13287,18088,LOC_02,2011-01-06,Delivery,Medium,,1,,Resolved,True,False
TKT-13288,16459,LOC_08,2010-12-01,Product Defect,Medium,5.7,1,2.0,Resolved,False,True
TKT-13289,16213,LOC_06,2010-01-08,Delivery,Medium,6.3,1,3.0,Resolved,False,True
TKT-13290,15574,LOC_01,2011-03-21,Product Defect,Low,5.8,1,1.0,Resolved,False,True
TKT-13291,14864,LOC_04,2011-05-05,General Enquiry,Medium,2.0,0,4.0,Resolved,False,True
TKT-13292,14309,LOC_05,2010-08-04,Delivery,Low,6.1,1,1.0,Resolved,False,True
TKT-13293,16378,LOC_01,2010-10-12,Refund,Medium,8.6,1,2.0,Resolved,False,True
TKT-13294,14008,LOC_06,2011-03-19,Product Defect,Low,4.0,1,,Resolved,False,False
TKT-13295,17058,LOC_02,2010-06-17,Account Access,Medium,2.5,1,4.0,Resolved,False,True
TKT-13296,13922,LOC_03,2010-12-08,Product Defect,High,9.6,1,2.0,Open,False,True
TKT-13297,17374,LOC_05,2011-09-24,Billing,Medium,6.6,1,1.0,Resolved,False,True
TKT-13298,16968,LOC_03,2010-11-14,General Enquiry,Medium,3.9,1,2.0,Resolved,False,True
TKT-13299,14537,LOC_03,2011-11-04,Refund,Medium,8.4,1,3.0,Resolved,False,True
TKT-13300,16226,LOC_07,2011-01-16,Product Defect,Low,4.7,1,3.0,Resolved,False,True
TKT-13301,14464,LOC_03,2010-03-03,Account Access,Low,6.3,1,2.0,Resolved,False,True
TKT-13302,14180,LOC_06,2010-12-25,General Enquiry,High,0.9,0,,Resolved,False,False
TKT-13303,16864,LOC_07,2011-09-27,Product Defect,High,7.5,1,,Resolved,False,False
TKT-13304,12845,LOC_02,2011-03-14,Delivery,Medium,5.4,1,1.0,Resolved,False,True
TKT-13305,13259,LOC_01,2010-08-13,Account Access,Low,1.7,0,4.0,Resolved,False,True
TKT-13306,13627,LOC_07,2011-03-08,Product Defect,High,,1,,Resolved,True,False
TKT-13307,16870,LOC_05,2011-02-26,Billing,Low,5.7,1,,Resolved,False,False
TKT-13308,14956,LOC_07,2011-03-01,Delivery,High,10.6,1,3.0,Escalated,False,True
TKT-13309,14025,LOC_02,2010-08-02,Account Access,Medium,3.0,1,3.0,Escalated,False,True
TKT-13310,14618,LOC_07,2011-04-10,Account Access,Low,4.4,1,,Open,False,False
TKT-13311,14823,LOC_01,2010-06-03,General Enquiry,High,0.9,0,5.0,Open,False,True
TKT-13312,15557,LOC_07,2011-09-23,Billing,Medium,13.7,1,1.0,Resolved,False,True
TKT-13313,14604,LOC_07,2011-08-20,Delivery,Medium,,1,,Open,True,False
TKT-13314,17707,LOC_05,2010-01-18,Delivery,Medium,2.1,1,,Resolved,False,False
TKT-13315,15875,LOC_05,2011-04-10,General Enquiry,High,0.6,0,,Resolved,False,False
TKT-13316,13518,LOC_03,2011-01-14,Billing,Low,6.4,1,3.0,Resolved,False,True
TKT-13317,17932,LOC_02,2010-04-09,Refund,Low,,1,,Resolved,True,False
TKT-13318,14074,LOC_04,2010-08-22,Refund,High,4.5,1,2.0,Resolved,False,True
TKT-13319,12713,LOC_06,2011-09-23,Refund,Medium,7.3,1,2.0,Resolved,False,True
TKT-13320,14179,LOC_08,2010-12-24,Refund,High,8.6,1,1.0,Open,False,True
TKT-13321,15554,LOC_07,2010-07-25,Product Defect,Medium,10.1,1,3.0,Resolved,False,True
TKT-13322,14813,LOC_03,2010-03-26,Billing,Medium,13.7,1,1.0,Resolved,False,True
TKT-13323,16966,LOC_07,2011-09-18,Account Access,Low,5.1,1,1.0,Resolved,False,True
TKT-13324,14885,LOC_01,2011-02-11,Delivery,High,4.5,1,,Resolved,False,False
TKT-13325,15013,LOC_03,2011-11-14,Billing,Low,6.7,1,,Resolved,False,False
TKT-13326,15626,LOC_03,2011-03-23,Billing,Low,14.0,1,2.0,Resolved,False,True
TKT-13327,17737,LOC_08,2010-10-20,Delivery,Medium,4.4,1,4.0,Resolved,False,True
TKT-13328,16488,LOC_03,2010-11-03,Product Defect,High,6.2,1,2.0,Resolved,False,True
TKT-13329,16024,LOC_01,2011-03-08,General Enquiry,Low,0.6,0,,Resolved,False,False
TKT-13330,16025,LOC_01,2011-05-09,Refund,Low,5.2,1,3.0,Resolved,False,True
TKT-13331,14228,LOC_06,2011-06-06,Product Defect,Medium,6.6,1,,Resolved,False,False
TKT-13332,17701,LOC_03,2010-11-10,Billing,High,13.1,1,2.0,Open,False,True
TKT-13333,13993,LOC_07,2010-10-01,General Enquiry,High,1.7,0,,Escalated,False,False
TKT-13334,16162,LOC_04,2011-12-10,General Enquiry,Low,1.5,0,5.0,Resolved,False,True
TKT-13335,14109,LOC_03,2011-12-26,Account Access,Low,7.7,1,2.0,Resolved,False,True
TKT-13336,16021,LOC_07,2010-01-19,Delivery,Critical,5.7,1,2.0,Resolved,False,True
TKT-13337,12780,LOC_03,2011-01-22,Refund,Medium,8.4,1,1.0,Resolved,False,True
TKT-13338,17961,LOC_07,2011-04-16,Delivery,Low,5.1,1,,Resolved,False,False
TKT-13339,16065,LOC_06,2010-03-27,Product Defect,Low,4.4,1,4.0,Resolved,False,True
TKT-13340,14681,LOC_06,2011-11-07,Billing,Low,8.8,1,2.0,Resolved,False,True
TKT-13341,13833,LOC_07,2011-03-07,Billing,Low,16.1,1,2.0,Open,False,True
TKT-13342,13309,LOC_07,2011-12-23,General Enquiry,High,2.9,1,3.0,Resolved,False,True
TKT-13343,15052,LOC_06,2011-01-20,Refund,Medium,7.7,1,2.0,Resolved,False,True
TKT-13344,15536,LOC_08,2011-08-17,Billing,Critical,7.8,1,2.0,Resolved,False,True
TKT-13345,18258,LOC_01,2010-11-02,Account Access,Medium,3.9,1,4.0,Resolved,False,True
TKT-13346,16454,LOC_08,2011-11-09,Billing,Low,6.4,1,2.0,Resolved,False,True
TKT-13347,16835,LOC_01,2010-05-13,Account Access,Low,3.7,1,,Resolved,False,False
TKT-13348,17336,LOC_02,2011-12-08,Refund,Medium,6.4,1,1.0,Resolved,False,True
TKT-13349,16864,LOC_07,2011-06-07,Billing,Critical,13.6,1,3.0,Resolved,False,True
TKT-13350,18189,LOC_03,2011-10-24,Refund,Critical,7.1,1,2.0,Open,False,True
TKT-13351,17335,LOC_03,2011-12-15,Billing,Low,10.1,1,2.0,Resolved,False,True
TKT-13352,15745,LOC_02,2011-09-14,Billing,High,4.9,1,,Resolved,False,False
TKT-13353,12354,LOC_02,2011-09-14,Billing,High,6.5,1,1.0,Resolved,False,True
TKT-13354,18183,LOC_01,2011-04-17,Delivery,Low,2.3,1,3.0,Resolved,False,True
TKT-13355,18200,LOC_02,2010-08-25,Account Access,Low,,1,,Resolved,True,False
TKT-13356,17404,LOC_05,2011-11-15,Delivery,Low,2.4,1,4.0,Resolved,False,True
TKT-13357,14826,LOC_06,2011-09-23,Refund,Low,6.5,1,2.0,Resolved,False,True
TKT-13358,15176,LOC_07,2010-02-22,Billing,Medium,15.5,1,1.0,Open,False,True
TKT-13359,16374,LOC_03,2010-02-24,General Enquiry,Medium,5.3,1,,Resolved,False,False
TKT-13360,15393,LOC_08,2010-03-05,Product Defect,Low,6.4,1,3.0,Resolved,False,True
TKT-13361,15018,LOC_03,2011-06-14,Billing,Critical,11.3,1,2.0,Escalated,False,True
TKT-13362,17079,LOC_01,2010-10-08,Refund,Medium,4.2,1,,Resolved,False,False
TKT-13363,16738,LOC_08,2011-02-19,Billing,High,5.8,1,,Resolved,False,False
TKT-13364,16828,LOC_04,2010-09-24,Billing,Medium,5.4,1,2.0,Open,False,True
TKT-13365,16069,LOC_08,2011-05-11,Refund,Medium,4.1,1,,Escalated,False,False
TKT-13366,14224,LOC_03,2010-03-15,Delivery,Medium,8.2,1,,Resolved,False,False
TKT-13367,14257,LOC_07,2010-10-09,Delivery,High,8.5,1,2.0,Resolved,False,True
TKT-13368,15286,LOC_01,2010-06-01,Refund,Low,3.7,1,,Resolved,False,False
TKT-13369,17571,LOC_07,2011-11-14,Delivery,Critical,9.1,1,2.0,Resolved,False,True
TKT-13370,18069,LOC_02,2011-05-24,Billing,Low,8.4,1,,Resolved,False,False
TKT-13371,13997,LOC_01,2011-04-09,Product Defect,Low,3.6,1,2.0,Resolved,False,True
TKT-13372,17796,LOC_01,2010-06-18,Billing,High,5.4,1,2.0,Resolved,False,True
TKT-13373,16990,LOC_05,2011-11-25,General Enquiry,Medium,1.5,0,4.0,Open,False,True
TKT-13374,17560,LOC_03,2011-04-26,Product Defect,High,7.7,1,1.0,Open,False,True
TKT-13375,16106,LOC_08,2011-01-05,Billing,Medium,5.8,1,3.0,Resolved,False,True
TKT-13376,15272,LOC_07,2011-05-26,Delivery,Medium,9.2,1,,Escalated,False,False
TKT-13377,13576,LOC_07,2011-12-21,General Enquiry,Low,2.0,0,4.0,Resolved,False,True
TKT-13378,17133,LOC_07,2010-11-26,Product Defect,High,5.6,1,3.0,Resolved,False,True
TKT-13379,12924,LOC_07,2010-03-18,Delivery,Medium,4.0,1,2.0,Resolved,False,True
TKT-13380,15845,LOC_07,2010-01-14,Delivery,Low,6.7,1,2.0,Resolved,False,True
TKT-13381,14820,LOC_08,2011-02-23,Product Defect,Low,4.2,1,3.0,Resolved,False,True
TKT-13382,15318,LOC_08,2010-05-18,Delivery,Medium,6.7,1,1.0,Resolved,False,True
TKT-13383,16098,LOC_03,2010-07-25,Account Access,Low,2.5,1,,Resolved,False,False
TKT-13384,14388,LOC_02,2010-07-18,Product Defect,High,7.1,1,1.0,Resolved,False,True
TKT-13385,14970,LOC_05,2011-03-21,Account Access,High,2.5,1,2.0,Resolved,False,True
TKT-13386,14704,LOC_01,2010-08-25,Delivery,Medium,3.5,1,3.0,Resolved,False,True
TKT-13387,15963,LOC_02,2010-04-23,Billing,High,8.8,1,2.0,Resolved,False,True
TKT-13388,15564,LOC_07,2011-01-03,General Enquiry,High,3.6,1,3.0,Resolved,False,True
TKT-13389,17447,LOC_05,2010-02-06,Product Defect,High,5.1,1,1.0,Resolved,False,True
TKT-13390,17009,LOC_06,2010-08-13,Billing,Medium,7.5,1,3.0,Resolved,False,True
TKT-13391,16641,LOC_08,2011-12-02,Billing,Medium,7.9,1,2.0,Resolved,False,True
TKT-13392,16411,LOC_06,2011-04-19,Product Defect,Medium,3.2,1,2.0,Resolved,False,True
TKT-13393,15100,LOC_03,2010-03-26,Refund,Medium,12.9,1,2.0,Resolved,False,True
TKT-13394,17970,LOC_03,2010-02-12,Delivery,Medium,5.6,1,1.0,Resolved,False,True
TKT-13395,14473,LOC_03,2011-12-14,Account Access,Low,3.0,1,2.0,Resolved,False,True
TKT-13396,13558,LOC_03,2010-02-03,Delivery,Low,6.2,1,1.0,Open,False,True
TKT-13397,13954,LOC_01,2011-05-17,Billing,High,6.2,1,2.0,Open,False,True
TKT-13398,12453,LOC_02,2010-10-07,Billing,Critical,6.8,1,2.0,Resolved,False,True
TKT-13399,18235,LOC_07,2011-07-12,General Enquiry,Low,4.3,1,,Resolved,False,False
TKT-13400,12617,LOC_06,2010-10-04,General Enquiry,Medium,2.3,1,3.0,Resolved,False,True
TKT-13401,16611,LOC_05,2010-02-19,Billing,Medium,8.5,1,3.0,Resolved,False,True
TKT-13402,12836,LOC_08,2010-12-02,Billing,Medium,9.3,1,2.0,Resolved,False,True
TKT-13403,18249,LOC_02,2010-09-22,General Enquiry,Low,1.2,0,4.0,Resolved,False,True
TKT-13404,14090,LOC_05,2010-06-06,Billing,High,,1,,Resolved,True,False
TKT-13405,15827,LOC_01,2011-12-03,Delivery,Medium,4.1,1,2.0,Resolved,False,True
TKT-13406,15975,LOC_07,2010-11-06,Account Access,Medium,5.0,1,4.0,Resolved,False,True
TKT-13407,13361,LOC_03,2010-01-01,General Enquiry,Medium,3.8,1,3.0,Resolved,False,True
TKT-13408,15302,LOC_02,2011-01-24,Product Defect,Medium,,1,,Resolved,True,False
TKT-13409,13399,LOC_02,2011-05-02,Delivery,Medium,2.5,1,3.0,Escalated,False,True
TKT-13410,18194,LOC_07,2011-04-18,Account Access,Medium,3.0,1,3.0,Resolved,False,True
TKT-13411,15045,LOC_01,2011-02-20,Delivery,Critical,5.5,1,1.0,Resolved,False,True
TKT-13412,15651,LOC_08,2010-02-04,Delivery,Low,5.5,1,3.0,Resolved,False,True
TKT-13413,13151,LOC_03,2011-10-03,Product Defect,Critical,8.6,1,1.0,Resolved,False,True
